chr,gene,length
chr22,BCL2L13.csv,102001
chr15,ALDH1A3.csv,36796
chr6,GCNT2.csv,108086
chr5,CTB-99A3.1.csv,60484
chr4,LOC101927613.csv,96987
chr10,WDR11.csv,58213
chr3,C3orf14.csv,17192
chr15,GLCE.csv,111655
chr19,ZNF134.csv,10483
chr3,P4HTM.csv,17246
chr1,LRRC42.csv,21819
chr2,MPHOSPH10.csv,19468
chr2,LOC107985908.csv,67958
chr12,PITPNM2-AS1.csv,3361
chr1,ZNF691.csv,5915
chr1,DNAI3.csv,70812
chr2,UGT1A5.csv,60394
chr15,CTDSPL2.csv,101710
chr14,CCDC88C-DT.csv,19498
chr11,CD82.csv,54754
chr7,LOC105375202.csv,2556
chr19,SPTBN4.csv,109464
chr2,MIR7845.csv,99
chr1,AK5.csv,278059
chr22,DGCR5.csv,60745
chr3,LOC105374113.csv,70286
chr19,MIR4748.csv,82
chr15,LRRK1.csv,159241
chr20,LOC105372522.csv,6792
chr7,LINC01445.csv,19149
chr8,LOC105379369.csv,13209
chr13,UPF3A.csv,24220
chr2,GPR45.csv,1725
chr12,DTX3.csv,5476
chr14,TRMT61A.csv,7878
chr7,TRBV10-1.csv,450
chr22,LINC01651.csv,3455
chr12,LOC105369947.csv,8355
chr1,LOC107984952.csv,2873
chr15,SNURF.csv,23737
chr7,TRBV5-6.csv,466
chr23,BGN.csv,14567
chr4,SNORD73B.csv,75
chr8,ERICH5.csv,29042
chr2,WDR43.csv,53553
chr3,LOC107986016.csv,6947
chr4,CTBP1-AS.csv,8472
chr5,PCBD2.csv,57514
chr19,LOC400710.csv,24995
chr8,LOC105379365.csv,52808
chr16,LOC105371378.csv,18942
chr1,LOC105373220.csv,122488
chr15,TUBGCP4.csv,38699
chr1,CRB1.csv,276952
chr2,GYPC.csv,40511
chr13,LINC00382.csv,45451
chr6,MIR6834.csv,81
chr17,SNORA90.csv,175
chr19,TMEM91.csv,20137
chr15,MIR4714.csv,77
chr4,LOC107986309.csv,123200
chr16,GLIS2.csv,24835
chr14,DGLUCY.csv,165300
chr19,MIR518D.csv,87
chr17,EIF1.csv,3784
chr8,LOC105379354.csv,20021
chr3,CEP63.csv,297446
chr6,FOXC1.csv,3983
chr23,DDX53.csv,3630
chr17,CHD3.csv,27992
chr10,LOC105376369.csv,9806
chr3,LOC105377115.csv,17486
chr20,PCK1.csv,7012
chr1,ERICH3-AS1.csv,48669
chr1,KCNK1.csv,58409
chr14,TRAJ5.csv,60
chr19,MIR512-1.csv,84
chr13,AKAP11.csv,51797
chr12,PARP11-AS1.csv,45000
chr2,LOC107985904.csv,10000
chr4,LINC02357.csv,33504
chr1,LINC02474.csv,18555
chr14,LOC105370475.csv,19929
chr1,CD1C.csv,4888
chr6,NT5DC1.csv,148665
chr4,LINC02475.csv,5201
chr9,MIR3152.csv,74
chr6,SMLR1.csv,9730
chr1,LOC112543491.csv,2793
chr12,ALG10B.csv,13047
chr1,BRINP2.csv,111533
chr5,LOC107986395.csv,2798
chr9,LOC105375989.csv,23748
chr12,AGAP2-AS1.csv,2117
chr6,BTN2A1.csv,18668
chr15,LOC105370921.csv,25497
chr10,MIR4676.csv,72
chr5,PCDHA12.csv,137040
chr7,ZYX.csv,9767
chr5,LOC105379059.csv,10493
chr23,PINCR.csv,49605
chr7,LOC105375435.csv,3050
chr1,LINC01719.csv,6204
chr14,LOC107984685.csv,180221
chr21,TTC3.csv,129865
chr2,C2orf15.csv,9963
chr2,LINC01877.csv,51065
chr7,ZDHHC4.csv,11962
chr4,JADE1.csv,65538
chr2,DNAJC5G.csv,6073
chr3,MIR15B.csv,98
chr5,SNORA74A.csv,200
chr7,MNX1-AS1.csv,5568
chr19,ZNF460.csv,14088
chr20,LOC105372640.csv,7047
chr20,PCNA-AS1.csv,384
chr1,MIR6729.csv,65
chr14,LOC107984703.csv,41297
chr11,TSPAN18.csv,205462
chr23,HSFX1.csv,2800
chr6,PEX7.csv,92252
chr19,LOC107985345.csv,11974
chr11,SCARNA9.csv,353
chr12,LOC102724227.csv,64655
chr10,SYT15.csv,17153
chr11,MUC5B.csv,39107
chr14,TRAV23DV6.csv,510
chr12,SLC39A5.csv,7815
chr23,LOC105373178.csv,6909
chr19,PPFIA3.csv,31642
chr14,CCDC197.csv,14489
chr14,REC8.csv,8478
chr9,ADGRD2.csv,28130
chr19,U2AF2.csv,20585
chr23,ZNF630-AS1.csv,10999
chr6,IYD.csv,37116
chr17,RPL19.csv,4450
chr11,PRSS23.csv,161840
chr23,IL9R.csv,15387
chr19,PLK5.csv,11970
chr3,NEPRO-AS1.csv,124871
chr3,LOC100507389.csv,15862
chr1,PIK3CD.csv,99226
chr5,PRRC1.csv,37462
chr7,LOC112267986.csv,5748
chr2,RGPD5.csv,97112
chr3,CADM2.csv,1115441
chr14,MEG3.csv,34919
chr4,LOC105377375.csv,8182
chr17,SNORD3A.csv,217
chr9,OR1N2.csv,1103
chr12,TMEM117.csv,593996
chr19,MIR4745.csv,62
chr9,MIR4668.csv,70
chr15,LOC105371020.csv,3802
chr1,CNST.csv,102258
chr18,LOC105372179.csv,1806
chr1,LOC105378781.csv,26101
chr12,HOXC12.csv,4054
chr14,VASH1.csv,21561
chr3,LOC105377100.csv,3631
chr12,TMEM120B.csv,69317
chr17,NKIRAS2.csv,8066
chr4,PCDH7.csv,426432
chr22,CCDC117.csv,16607
chr10,C10orf62.csv,1214
chr15,ADPGK-AS1.csv,15365
chr18,LOC101927410.csv,4955
chr1,PRAMEF9.csv,7612
chr3,MIR4448.csv,86
chr3,LOC102724877.csv,54159
chr5,MIR12118.csv,88
chr6,LOC105377862.csv,310792
chr1,RNU11.csv,135
chr5,LINC01933.csv,311552
chr4,UNC5C-AS1.csv,3319
chr15,FGF7.csv,65534
chr12,LINC02394.csv,9373
chr20,DNAJC5.csv,40901
chr7,TRBC2.csv,1489
chr11,MIR130A.csv,89
chr6,LOC107986638.csv,127008
chr3,IGF2BP2-AS1.csv,16536
chr17,SNORA59B.csv,152
chr3,PLXNA1.csv,54275
chr6,LOC105378052.csv,1807
chr23,NLGN3.csv,30919
chr8,LOC101929622.csv,15915
chr21,KRTAP10-4.csv,1643
chr11,TTC17.csv,136047
chr9,MSANTD3.csv,24592
chr11,SCGB2A1.csv,5271
chr4,USP17L18.csv,1593
chr4,DCAF4L1.csv,4710
chr20,FAM182A.csv,32304
chr5,PRDM6.csv,105119
chr4,LOC105377546.csv,17025
chr9,LINC00587.csv,137873
chr7,LOC107986816.csv,62438
chr15,SNRPN.csv,155087
chr22,LOC107985582.csv,4619
chr1,LOC112268254.csv,2278
chr17,TBC1D26.csv,12508
chr9,MIR126.csv,85
chr14,CEP170B.csv,31490
chr7,NUP42.csv,19714
chr3,FLNB.csv,163830
chr16,MIR484.csv,79
chr11,LOC102723575.csv,23215
chr8,TCIM.csv,1829
chr17,TMEM220-AS1.csv,85388
chr17,LOC107985002.csv,8748
chr21,LOC107987294.csv,4261
chr5,LOC105379050.csv,4988
chr16,INO80E.csv,10102
chr11,HTR3A.csv,15206
chr19,MIDN.csv,10592
chr19,SNORD33.csv,83
chr2,GCKR.csv,26851
chr3,MIR6828.csv,60
chr10,NET1.csv,46500
chr21,DNMT3L-AS1.csv,709
chr8,UTP23.csv,8161
chr1,PLPPR5-AS1.csv,144577
chr16,IGHV3OR16-8.csv,523
chr21,SH3BGR.csv,69642
chr6,LOC107986541.csv,5530
chr8,LOC101926892.csv,14554
chr6,LOC105377938.csv,4175
chr7,TMEM140.csv,18144
chr21,LOC101928796.csv,1984
chr10,LOC105378326.csv,14901
chr7,OR2A2.csv,957
chr3,FBXO40.csv,36917
chr10,CHST3.csv,49168
chr4,EXOC1.csv,51439
chr19,NPAS1.csv,25939
chr14,RDH12.csv,32566
chr18,LOC107985147.csv,14089
chr9,GRIN1.csv,29668
chr11,LINC02708.csv,1195
chr5,SPINK13.csv,17462
chr19,ZNF57.csv,17719
chr5,LOC107986385.csv,13790
chr19,MAST1.csv,36438
chr12,LOC107987183.csv,5081
chr5,SLC34A1.csv,27588
chr3,LINC02008.csv,477534
chr7,LOC107986833.csv,2237
chr6,COL19A1.csv,348508
chr5,LOC105374666.csv,41918
chr11,LOC112268082.csv,4039
chr1,MROH7-TTC4.csv,100918
chr17,LOC102723961.csv,7375
chr17,LINC02090.csv,1848
chr14,GPHN.csv,673872
chr7,SLC12A9.csv,40144
chr5,LOC105377741.csv,2761
chr17,MAPK7.csv,5824
chr7,OR6B1.csv,8474
chr5,PCDHGA9.csv,110198
chr9,MIR8081.csv,95
chr3,EPHA6.csv,946952
chr3,LOC105377034.csv,2722
chr11,GRM5-AS1.csv,19479
chr19,SIGLEC9.csv,15601
chr5,MEF2C-AS2.csv,46614
chr1,TRIM46.csv,11123
chr6,MDN1-AS1.csv,50950
chr1,LOC105376876.csv,8259
chr2,SP5.csv,3354
chr15,SNORD116-4.csv,98
chr11,SLC6A5.csv,59792
chr7,CPA2.csv,22936
chr19,LOC105372282.csv,1855
chr6,TRQ-CTG1-1.csv,72
chr20,LOC101927770.csv,22539
chr19,CNOT3.csv,18002
chr14,LOC102724977.csv,8501
chr3,LOC105374153.csv,1728
chr17,LOC105371848.csv,938
chr11,LINC02547.csv,30911
chr8,SCX.csv,3424
chr1,LMO4.csv,20044
chr10,MARVELD1.csv,4421
chr14,HIF1A.csv,52746
chr3,CCDC13-AS2.csv,3024
chr11,ACCS.csv,18120
chr4,KIT.csv,82759
chr17,LOC100129503.csv,1660
chr14,LOC105370529.csv,147882
chr2,MOGAT1.csv,38273
chr2,LOC105373552.csv,4076
chr1,LOC105376808.csv,3291
chr1,LOC107985116.csv,3586
chr5,LOC100506406.csv,1193
chr7,LOC107986778.csv,2354
chr23,MAGEA8.csv,4653
chr19,LOC102724290.csv,1334
chr10,LOC105378545.csv,2961
chr16,METTL9.csv,60264
chr17,FGF11.csv,6640
chr12,RASSF8.csv,121658
chr15,DUOXA2.csv,4101
chr7,LOC105375127.csv,7071
chr4,FGB.csv,9828
chr19,PIN1.csv,14372
chr16,NUBP2.csv,6227
chr5,PITX1-AS1.csv,311407
chr7,PTPRN2-AS1.csv,11508
chr1,FAM76A.csv,37156
chr7,NFE2L3.csv,34940
chr23,MIR500B.csv,79
chr12,COX6A1.csv,2618
chr23,DIAPH2.csv,920156
chr18,LOC105372152.csv,17321
chr12,DRAM1.csv,46297
chr23,LOC101928832.csv,100806
chr11,FAM99A.csv,2258
chr22,MAPK8IP2.csv,13186
chr8,CCN4.csv,40784
chr10,LINC02654.csv,12571
chr1,TRG-GCC4-1.csv,71
chr3,CCDC174.csv,20898
chr12,LOC105369742.csv,10608
chr19,ZNF493.csv,30445
chr19,ZNF317.csv,23025
chr14,SLC25A47.csv,7083
chr6,LOC105375055.csv,2701
chr2,DGKD.csv,117605
chr5,HNRNPAB.csv,6631
chr22,NDUFA6-DT.csv,34417
chr12,MIR6758.csv,63
chr12,CD27.csv,6852
chr23,H2BW2.csv,2702
chr1,CAPZA1.csv,51842
chr9,RIC1.csv,149604
chr18,SERPINB7.csv,52314
chr1,LRRC8B.csv,75236
chr19,MIR517C.csv,95
chr20,SPO11.csv,14237
chr2,GNLY.csv,4561
chr10,LOC107984275.csv,4660
chr20,MIR941-4.csv,72
chr6,FAM229B.csv,15200
chr22,PIM3.csv,3301
chr20,COL9A3.csv,24110
chr4,LOC105377271.csv,40126
chr3,LOC101929411.csv,1167
chr10,UTF1.csv,1342
chr21,DIP2A.csv,112336
chr17,RAMP2.csv,1815
chr16,LDAF1.csv,22268
chr22,LOC105373043.csv,1041
chr7,ZNRF2.csv,83093
chr1,TNFRSF1B.csv,42275
chr5,SMIM3.csv,17978
chr18,DLGAP1-AS2.csv,6353
chr19,REX1BD.csv,3540
chr8,NTAQ1.csv,50827
chr3,CACNA1D.csv,319123
chr19,FFAR3.csv,2386
chr3,CD96.csv,123879
chr6,LOC107986546.csv,4890
chr10,IFIT1.csv,13865
chr14,TRAJ50.csv,60
chr19,KXD1.csv,11620
chr10,PPIF.csv,7866
chr1,KLHDC9.csv,1986
chr19,EMC10.csv,29423
chr10,LINC00840.csv,36023
chr7,SSMEM1.csv,11471
chr23,PLP2.csv,3338
chr17,KCNH6.csv,25659
chr11,ACTN3.csv,16940
chr2,LINC01808.csv,45325
chr22,PICK1.csv,19394
chr7,TRC-GCA9-4.csv,72
chr5,PCDHB15.csv,3971
chr3,LOC107986075.csv,4868
chr9,LOC105376016.csv,28540
chr14,TRAJ46.csv,63
chr11,LOC107984375.csv,998
chr7,WEE2.csv,22919
chr5,APC.csv,138742
chr2,SPP2.csv,26468
chr18,LINC01915.csv,34017
chr19,ZNF875.csv,51619
chr15,CHRNA7.csv,142557
chr10,SLC29A3.csv,44129
chr17,MAP3K14-AS1.csv,20706
chr11,TECTA.csv,90248
chr10,SH2D4B.csv,108659
chr22,LRRC74B.csv,18223
chr11,NAA40.csv,18350
chr14,LOC112268135.csv,93016
chr9,ZNF189.csv,11826
chr19,PRKCG.csv,25456
chr5,IRX1.csv,5572
chr9,TAL2.csv,668
chr10,PWWP2B.csv,20668
chr15,LOC107984739.csv,3707
chr10,LOC105378492.csv,14505
chr8,LOC105375930.csv,18958
chr3,PXYLP1.csv,63100
chr17,LOC101927018.csv,18475
chr4,GABRB1.csv,444850
chr1,MIR4251.csv,61
chr7,SMO.csv,24916
chr5,OR2V2.csv,11700
chr1,C1orf53.csv,4733
chr1,LOC107985725.csv,5576
chr11,LOC105369452.csv,8385
chr19,GRAMD1A.csv,31745
chr14,DYNC1H1.csv,91871
chr2,MRPL30.csv,18378
chr7,LOC100506664.csv,28456
chr9,MIR2861.csv,90
chr1,SNX27.csv,87054
chr11,OR56A3.csv,9097
chr13,LOC105370266.csv,28346
chr4,HHIP.csv,99118
chr21,LINC01684.csv,119203
chr5,SNX24.csv,183809
chr7,TRC-GCA21-1.csv,72
chr21,DOP1B.csv,137494
chr21,DSCR9.csv,13234
chr21,LOC107985497.csv,6578
chr1,LOC105378847.csv,17470
chr2,TMEM169.csv,20865
chr22,LOC105372858.csv,2770
chr5,LOC105374643.csv,4928
chr17,CDC6.csv,16780
chr2,VRK2.csv,256402
chr19,MIR769.csv,118
chr2,VIL1.csv,34173
chr7,LOC105375179.csv,24886
chr17,SPHK1.csv,4652
chr9,LOC105376327.csv,1018
chr16,LOC107984826.csv,2665
chr11,FERMT3.csv,17972
chr5,CTB-3M24.3.csv,17766
chr13,SMIM2-AS1.csv,43531
chr23,CHIC1.csv,124067
chr20,LINC01742.csv,745
chr4,CCNG2.csv,12854
chr7,LOC107986749.csv,3334
chr23,XPNPEP2.csv,30558
chr7,DYNC2I1.csv,119451
chr6,TRS-GCT1-1.csv,82
chr19,CD33.csv,28963
chr15,LOC105376718.csv,8884
chr11,IFTAP.csv,65027
chr7,GTF2IRD2B.csv,57262
chr15,DUOX1.csv,35585
chr10,HSPA12A-AS1.csv,2679
chr10,LOC105378393.csv,1665
chr9,FAM242D.csv,11093
chr10,LOC112268063.csv,62306
chr7,LINC01162.csv,187718
chr1,MIR3659.csv,99
chr11,SYT9.csv,231249
chr15,TRR-TCG1-1.csv,73
chr1,LOC107984956.csv,616
chr3,SLC41A3-AS1.csv,11060
chr16,LOC107984905.csv,8885
chr5,IGIP.csv,3456
chr23,MIR651.csv,97
chr19,PIK3R2.csv,17370
chr6,MIR548AI.csv,88
chr6,ULBP2.csv,7289
chr16,PPP4C.csv,9384
chr7,EIF4H.csv,22741
chr14,SIPA1L1.csv,420792
chr10,LOC105376364.csv,3088
chr12,METTL25.csv,120823
chr11,SCGB1D2.csv,2574
chr6,LOC101929142.csv,7554
chr17,SLC2A4.csv,6540
chr7,TMEM270.csv,5045
chr4,CEP135.csv,84554
chr12,PTMS.csv,4590
chr12,LOC105369622.csv,2478
chr11,MIR6716.csv,80
chr2,CXCR2.csv,11960
chr15,LOC101930434.csv,4328
chr10,GAD2.csv,88187
chr2,LOC107985817.csv,4938
chr10,CDK1.csv,16522
chr8,LOC105377791.csv,17989
chr7,MIR550A1.csv,97
chr1,IL20.csv,5659
chr7,CFAP69.csv,75791
chr5,DIAPH1-AS1.csv,6950
chr21,IFNAR1.csv,35470
chr21,USP16.csv,29838
chr17,BPTF.csv,158876
chr16,CHD9.csv,272521
chr3,CTDSPL.csv,122590
chr6,LOC105375101.csv,23260
chr17,TRI-AAT5-5.csv,74
chr1,LOC105378651.csv,13781
chr7,HERPUD2-AS1.csv,4208
chr8,LOC105375787.csv,2251
chr12,MIR6761.csv,72
chr21,ZNF295-AS1.csv,15727
chr17,LOC105371912.csv,4297
chr2,USP34-DT.csv,460
chr15,ZNF592.csv,57890
chr3,LOC101929130.csv,6662
chr22,TRABD.csv,13711
chr6,LINC01564.csv,3015
chr23,SLITRK2.csv,12028
chr12,LINC02456.csv,184081
chr14,RNU6-7.csv,107
chr20,LOC105372710.csv,22817
chr6,LOC105377842.csv,51769
chr10,LINC02666.csv,39394
chr16,MCRIP2.csv,6647
chr16,CLUAP1.csv,38071
chr6,MRAP2.csv,113658
chr16,LOC107984832.csv,66568
chr5,BHMT2.csv,20303
chr11,GLB1L2.csv,44337
chr22,SHANK3.csv,60390
chr3,LOC105377061.csv,30085
chr1,LOC100288175.csv,6720
chr2,STAT4-AS1.csv,10789
chr5,LINC00603.csv,1034
chr4,MIR578.csv,96
chr16,MIR6863.csv,90
chr13,RBM26-AS1.csv,18028
chr19,LOC105372311.csv,5785
chr3,LOC105377112.csv,9192
chr1,FCER1A.csv,24628
chr23,TRPC5OS.csv,27940
chr1,TLCD4-RWDD3.csv,127033
chr13,LINC01052.csv,12173
chr20,ZFAS1.csv,11083
chr14,VRK1.csv,84233
chr10,ANXA8L1.csv,16003
chr6,TRQ-CTG5-1.csv,72
chr14,LOC105370661.csv,3141
chr1,MIR4654.csv,76
chr12,RFLNA.csv,26861
chr7,LOC100506725.csv,3276
chr1,UTP11.csv,12105
chr6,UBR2.csv,129552
chr19,ERICH4.csv,2340
chr15,MIR1179.csv,91
chr17,SMCR8.csv,12764
chr20,LOC107985407.csv,9956
chr3,RAB7A.csv,88616
chr3,LOC105374166.csv,57974
chr1,LINC01701.csv,39450
chr2,PJVK.csv,16958
chr2,LINC01117.csv,18205
chr13,LOC105370337.csv,9149
chr2,LRRFIP1.csv,154068
chr20,PPP1R16B.csv,117331
chr19,GNA15.csv,27717
chr19,ZNF8.csv,23837
chr13,LINC02342.csv,16034
chr18,SERPINB13.csv,12539
chr3,LOC101927439.csv,55231
chr7,LOC105379719.csv,517
chr17,NDEL1.csv,36861
chr3,SYN2.csv,187667
chr2,AQP7B.csv,17948
chr13,LOC107987190.csv,5106
chr1,SFN.csv,1308
chr19,LOC101928572.csv,1911
chr5,LOC105377763.csv,16534
chr16,LOC105371125.csv,3885
chr15,PWRN4.csv,113008
chr2,LOC105373890.csv,35762
chr12,ASIC1.csv,26027
chr11,KCNC1.csv,48277
chr6,LOC105375079.csv,52795
chr13,BIVM.csv,42415
chr7,HTR5A.csv,17069
chr15,SNORD116-28.csv,93
chr1,OR2T8.csv,2901
chr4,LOC107986310.csv,4401
chr17,GID4.csv,28998
chr19,LOC107985342.csv,22874
chr3,RNF7.csv,9263
chr1,NTPCR.csv,33272
chr7,TRBV27.csv,473
chr7,DDX3ILA1.csv,5993
chr17,C17orf49.csv,2739
chr3,FRG2C.csv,20457
chr4,GRID2.csv,1506794
chr17,KIF19.csv,29609
chr19,FTL.csv,1571
chr3,SACM1L.csv,56048
chr14,LOC105370518.csv,7719
chr17,PFAS.csv,22896
chr13,IL17D.csv,21586
chr2,TANC1.csv,264060
chr4,MIR1305.csv,86
chr5,LOC107986406.csv,19582
chr6,LINC02533.csv,6974
chr24,BPY2.csv,21203
chr4,CRACD.csv,281525
chr10,LINC00502.csv,16352
chr14,TMEM63C.csv,77698
chr18,LOC105371972.csv,11267
chr1,KCND3-AS1.csv,1274
chr7,PRKAR1B-AS1.csv,5658
chr23,RAB40AL.csv,1029
chr15,LUNAR1.csv,16347
chr6,TRS-GCT2-1.csv,82
chr8,GPT.csv,4105
chr2,GPR17.csv,6487
chr2,LOC100996506.csv,1136
chr23,NCBP2L.csv,18097
chr22,LOC112268292.csv,4757
chr6,TJAP1.csv,29034
chr7,LOC442497.csv,3455
chr13,LOC107984599.csv,29684
chr16,GSE1.csv,506689
chr6,TRNAI-AAU.csv,74
chr7,AQP1.csv,13664
chr1,NFIA.csv,385562
chr11,TRK-TTT5-1.csv,73
chr17,MSI2.csv,428839
chr16,HS3ST4.csv,445727
chr22,LIF-AS2.csv,784
chr12,KDM2B-DT.csv,15010
chr12,MIR6502.csv,76
chr3,SNORD136.csv,147
chr5,LEAP2.csv,1379
chr6,C4A.csv,20625
chr9,URM1.csv,20698
chr12,LOC105369838.csv,122994
chr3,OR5K2.csv,951
chr9,LOC105376116.csv,11967
chr2,RHOQ.csv,42280
chr1,LINC01661.csv,19955
chr10,LINC00619.csv,5317
chr1,LOC105378821.csv,21763
chr7,SSBP1.csv,12168
chr22,KREMEN1.csv,95299
chr9,LOC112268033.csv,1431
chr1,MIER1.csv,63720
chr12,LINC02371.csv,5471
chr23,LOC102724521.csv,40492
chr13,RAP2A.csv,34960
chr10,VDAC2.csv,21279
chr13,VWA8-AS1.csv,20397
chr5,SPZ1.csv,1841
chr22,SNORA77B.csv,125
chr3,KLHL24.csv,48901
chr4,LINC01085.csv,28085
chr3,CCR9.csv,17111
chr9,CCDC183.csv,11404
chr6,TAF8.csv,32757
chr14,TRAV9-2.csv,474
chr9,SPATA31A7.csv,6245
chr16,LOC388282.csv,6434
chr10,SFTPA1.csv,4517
chr3,CFAP20DC-AS1.csv,194623
chr21,MIR8069.csv,86
chr13,CPB2-AS1.csv,48500
chr13,LOC105370344.csv,3550
chr11,LOC112268081.csv,17417
chr16,RAB26.csv,6022
chr7,TRBJ1-4.csv,51
chr19,SNORD35A.csv,86
chr14,SNORD114-14.csv,74
chr14,FAM181A.csv,10715
chr6,LINC01012.csv,16188
chr3,THOC7-AS1.csv,1175
chr19,TRIP10.csv,11851
chr11,FAM180B.csv,2544
chr2,REL.csv,50092
chr2,UBXN2A.csv,77738
chr1,RAB25.csv,9345
chr2,TMEM177.csv,44449
chr4,LOC105377275.csv,3867
chr8,C8orf34.csv,488651
chr3,TAGLN3.csv,14964
chr5,FAF2.csv,61747
chr23,LOC105373383.csv,554
chr2,LINC02583.csv,12644
chr5,TRK-CTT2-2.csv,73
chr14,MIR410.csv,80
chr9,KLF9-DT.csv,188418
chr15,SORD.csv,53991
chr8,LOC105375643.csv,40589
chr14,KTN1.csv,104378
chr11,LRRC10B.csv,2270
chr1,LOC105371473.csv,7332
chr4,LOC105377365.csv,8384
chr16,LOC105371342.csv,366
chr19,LOC107985346.csv,7640
chr20,RBCK1.csv,23841
chr20,WFDC10A.csv,1458
chr14,SNORD114-25.csv,71
chr6,DNAH8.csv,315488
chr5,C5orf52.csv,9778
chr6,H2AC16.csv,482
chr17,MIR4728.csv,67
chr17,SPEM2.csv,2695
chr2,GACAT1.csv,68018
chr11,CTNND1.csv,57739
chr6,H4C1.csv,402
chr10,TRS-TGA1-1.csv,82
chr12,FGFR1OP2.csv,28179
chr23,GJB1.csv,10278
chr14,TRAV5.csv,516
chr4,LOC105377432.csv,1388
chr13,LINC00547.csv,16597
chr6,PRRC2A.csv,17066
chr19,GRIN3B.csv,9330
chr1,LOC105371600.csv,16036
chr10,LOC107984197.csv,15219
chr11,LOC105379882.csv,10299
chr7,CALU.csv,34042
chr12,BRI3BP.csv,58201
chr10,INPP5A.csv,245697
chr17,ITGA3.csv,34417
chr1,HAO2.csv,32218
chr11,LOC107984404.csv,1072
chr6,LOC102723883.csv,5152
chr1,DPYD-AS1.csv,227033
chr12,TMTC3.csv,57581
chr6,LOC101928047.csv,21699
chr5,SLC30A5.csv,37077
chr23,WWC3.csv,129221
chr7,C7orf57.csv,25776
chr20,TCEA2.csv,29998
chr5,LOC107986478.csv,16530
chr19,ZNF805.csv,22097
chr23,MIR548AN.csv,83
chr14,MEG9.csv,3027
chr17,TNRC6C.csv,151279
chr2,SCHLAP1.csv,224836
chr6,LOC105377879.csv,17054
chr19,SUPT5H.csv,31089
chr1,PROX1.csv,58272
chr19,ALKBH7.csv,2457
chr4,STIM2.csv,164541
chr2,IL36G.csv,7653
chr23,MAGEA3.csv,3606
chr13,LOC105370338.csv,15456
chr11,LOC107984391.csv,8526
chr19,LOC105372446.csv,25712
chr15,LINC00052.csv,2758
chr16,LOC101929732.csv,16088
chr5,LOC100289470.csv,2679
chr13,LOC112268108.csv,1299
chr2,MIR4444-1.csv,74
chr19,LOC105372475.csv,4323
chr1,SMAP2.csv,49655
chr2,LOC105373605.csv,29114
chr11,OR4D6.csv,945
chr1,ZNF672.csv,11299
chr9,LOC105375988.csv,92782
chr19,ZNF473.csv,22772
chr11,GNG3.csv,1952
chr7,CCZ1.csv,27818
chr12,LOC100506869.csv,220968
chr4,FAM47E.csv,69744
chr6,LOC105377972.csv,9052
chr7,TRG-AS1.csv,37061
chr24,PRY.csv,26013
chr4,NSD2.csv,110815
chr21,LOC105372747.csv,25098
chr16,TRG-GCC2-5.csv,71
chr23,LOC101928415.csv,98636
chr6,MIR877.csv,86
chr17,CISD3.csv,5265
chr17,CHMP6.csv,8293
chr4,LINC02355.csv,123829
chr21,SLX9.csv,37280
chr7,TRBC1.csv,1448
chr2,LOC105373493.csv,3156
chr19,CRTC1.csv,98713
chr23,LINC01203.csv,6585
chr20,PDYN-AS1.csv,60308
chr7,ELFN1.csv,81891
chr9,LOC112268055.csv,12976
chr3,EAF1.csv,15016
chr1,LINC01738.csv,15580
chr14,LOC105370594.csv,4201
chr5,LOC107986430.csv,20664
chr2,CBWD2.csv,58514
chr2,LOC105374841.csv,2596
chr17,ZNF594-DT.csv,43997
chr18,LOC107985118.csv,1806
chr15,MIR4509-2.csv,94
chr1,LOC100996740.csv,1727
chr3,SNORD19C.csv,67
chr2,LOC105374862.csv,4616
chr17,NAGLU.csv,10212
chr1,LOC107984850.csv,8018
chr2,KCNJ3.csv,159660
chr2,SLC66A3.csv,26657
chr7,LOC105375613.csv,4195
chr5,KIF4B.csv,4387
chr2,LOC105373437.csv,45933
chr1,CROCC.csv,58898
chr3,MIR570.csv,97
chr6,ARMC2.csv,140681
chr15,LOC112268153.csv,11305
chr22,LOC112268293.csv,4509
chr6,LOC105378068.csv,11175
chr9,PTENP1-AS.csv,10744
chr2,LOC107985947.csv,15481
chr11,OR4X2.csv,912
chr1,ACADM.csv,38971
chr22,FAM247D.csv,11252
chr2,LOC101928180.csv,25463
chr12,ACVR1B.csv,45383
chr22,MIR1306.csv,85
chr9,LOC107987125.csv,5016
chr1,TEKT2.csv,4182
chr9,LINC00963.csv,25027
chr6,PPP2R5D.csv,27773
chr4,LOC105377541.csv,24685
chr23,MAGIX.csv,6110
chr1,FGGY.csv,466326
chr3,MUC20.csv,12574
chr1,MIR4428.csv,73
chr11,NEAT1.csv,22743
chr1,CCDC30.csv,201084
chr1,LINC01221.csv,60603
chr2,LOC105373629.csv,4235
chr1,LINC01341.csv,1870
chr12,FAM71C.csv,2362
chr2,ASDURF.csv,4943
chr12,LOC105369905.csv,73024
chr4,SPATA5.csv,396364
chr2,RAPGEF4.csv,317612
chr14,DHRS4L1.csv,44294
chr1,IGSF21.csv,270738
chr1,PLCH2.csv,93052
chr5,PCDHG@.csv,182295
chr1,NBPF6.csv,50425
chr17,NOG.csv,1913
chr4,LINC00955.csv,14117
chr16,LOC105371067.csv,30927
chr7,ZNF727.csv,42146
chr23,TCEAL3.csv,1965
chr1,LOC107984932.csv,2001
chr7,PILRB.csv,9715
chr21,MIR99AHG.csv,561240
chr2,MAP4K4.csv,196984
