chr,gene,length
chr4,MIR576.csv,98
chr22,LOC105372991.csv,4645
chr17,LOC102724517.csv,3179
chr23,UTP14A.csv,23622
chr5,LOC105379087.csv,144067
chr2,CLASP1-AS1.csv,3161
chr2,LOC102724497.csv,43158
chr4,SNHG27.csv,26645
chr18,MTCL1.csv,127223
chr6,TJAP1.csv,29034
chr5,LOC105378208.csv,28760
chr5,LINC01933.csv,311552
chr23,HS6ST2-AS1.csv,2247
chr15,LOC105370839.csv,89498
chr16,LINC02182.csv,937
chr1,RWDD3.csv,13071
chr11,CTSW.csv,3905
chr4,LOC107983963.csv,40215
chr18,LINC01909.csv,17021
chr4,LOC107986295.csv,12813
chr13,LINC01080.csv,15587
chr7,LOC105375126.csv,9028
chr15,LOC105370919.csv,17039
chr1,LINC01342.csv,7040
chr23,TCP11X1.csv,11495
chr14,TRAV12-3.csv,555
chr3,GNL3.csv,8578
chr15,LOC107984718.csv,4892
chr16,LOC107984819.csv,1839
chr19,MYO9B.csv,137510
chr9,FAM225A.csv,6951
chr9,LOC107986990.csv,39734
chr6,H1-4.csv,787
chr7,LOC441204.csv,142382
chr1,POLR3C.csv,21220
chr16,HSF4.csv,6181
chr13,LOC105370271.csv,1910
chr2,NBEAL1.csv,211411
chr7,UBE3C.csv,130445
chr9,PSAT1.csv,32969
chr6,AMD1.csv,81097
chr13,LOC105370283.csv,59397
chr22,LOC107984037.csv,9533
chr2,LOC101928386.csv,27090
chr16,MIR484.csv,79
chr1,S100A7A.csv,6703
chr1,TMEM69.csv,6258
chr2,SCLY.csv,38413
chr18,LOC105372072.csv,26686
chr3,TUSC7.csv,7253
chr19,FOSB.csv,7184
chr19,THEG5.csv,5612
chr20,LOC105369209.csv,8059
chr17,CAMTA2-AS1.csv,3566
chr16,TBL3.csv,10877
chr16,PAGR1.csv,6338
chr7,ANKIB1.csv,155410
chr14,NUBPL.csv,299895
chr3,MIR4789.csv,82
chr7,TRB.csv,514277
chr11,C11orf49.csv,227862
chr23,TXLNG.csv,58088
chr14,APEX1.csv,2542
chr1,SDHC.csv,60960
chr20,MIR3193.csv,55
chr10,GSTO1.csv,13283
chr11,TRL-CAA5-1.csv,74
chr1,LOC284600.csv,9668
chr13,SAP18.csv,8979
chr16,METTL22.csv,51896
chr14,FLRT2.csv,127057
chr12,LRRC23.csv,9408
chr19,RFPL4AL1.csv,4303
chr1,LINC02783.csv,6599
chr1,PPCS.csv,17077
chr3,SRGAP3-AS4.csv,7752
chr2,IGKV4-1.csv,582
chr19,LOC112267872.csv,42347
chr11,TRIM6-TRIM34.csv,47762
chr2,LOC100129175.csv,13508
chr17,TNRC6C.csv,151279
chr14,LOC105370438.csv,69541
chr16,ZC3H18.csv,61562
chr6,MFSD4B.csv,20727
chr16,TSC2.csv,41688
chr5,CTXN3.csv,9549
chr7,LOC728743.csv,11769
chr5,CPLX2.csv,87489
chr7,TRBJ2-4.csv,50
chr20,HAR1A.csv,3095
chr11,SCGB1D2.csv,2574
chr1,RCC2-AS1.csv,622
chr4,ZNF330.csv,14404
chr11,KCNK4.csv,8730
chr16,TRR-CCT3-1.csv,73
chr10,LOC105376364.csv,3088
chr10,LOC105376412.csv,7559
chr23,MAGEA6-DT.csv,22384
chr15,MIR4311.csv,100
chr17,STAT5A.csv,24397
chr4,GRXCR1.csv,137946
chr9,NELFB.csv,18216
chr7,IL6.csv,6114
chr11,OTUB1.csv,11975
chr14,LOC101928817.csv,15641
chr7,ELFN1.csv,81891
chr20,RALY.csv,91226
chr15,LOC105370941.csv,2712
chr19,KLC3.csv,10799
chr3,CAV3.csv,12957
chr23,ERVFC1.csv,7633
chr8,AARD.csv,6281
chr10,LINC01163.csv,31777
chr4,LIMCH1.csv,340438
chr20,LOC105372630.csv,59532
chr9,LINC01505.csv,63745
chr4,LINC02379.csv,8135
chr8,CHMP7.csv,18364
chr6,TMEM14A.csv,15490
chr7,TRC-GCA20-1.csv,72
chr18,LOC105372130.csv,174341
chr15,PRC1-AS1.csv,22256
chr23,RAB41.csv,4411
chr13,LOC107984613.csv,3691
chr5,NDST1.csv,60433
chr1,CFHR3.csv,20592
chr4,RUFY3.csv,104416
chr4,LINC02278.csv,9958
chr16,PPP4C.csv,9384
chr3,SRPRB.csv,44552
chr14,MIA2.csv,154608
chr23,TBL1X.csv,256446
chr7,PDK4-AS1.csv,15074
chr10,UTF1.csv,1342
chr3,MYLK-AS2.csv,2764
chr6,TAB2.csv,193686
chr2,LINC01237.csv,197360
chr7,EXOC4.csv,814063
chr2,LOC107985833.csv,31909
chr23,FHL1.csv,64658
chr8,PPDPFL.csv,21758
chr7,LOC107986722.csv,10288
chr5,LOC107986462.csv,97627
chr4,PTTG2.csv,731
chr11,RNF169.csv,93565
chr5,MRPS36.csv,12399
chr6,TRR-ACG1-1.csv,73
chr19,MIR642A.csv,97
chr2,SPATA3.csv,23818
chr3,LOC105374187.csv,22476
chr3,ATG7.csv,292305
chr14,SNORD56B.csv,71
chr16,ITGAD.csv,33291
chr3,LINC02019.csv,2081
chr9,TLR4.csv,20333
chr8,THEM6.csv,9705
chr9,LOC107984127.csv,56205
chr2,TNFAIP6.csv,22455
chr20,ACTR5.csv,24061
chr3,VILL.csv,19208
chr15,LOC105370904.csv,10324
chr8,LOC105375637.csv,3545
chr16,CPNE2.csv,55787
chr13,DOCK9-DT.csv,1903
chr7,INMT.csv,5468
chr22,HDHD5-AS1.csv,6057
chr5,LOC105379192.csv,2773
chr11,LOC107984407.csv,602
chr6,PTP4A1.csv,67149
chr7,BRI3.csv,40726
chr6,KHDC3L.csv,1514
chr24,LOC105377242.csv,3338
chr12,LINC02381.csv,6773
chr2,LOC105373919.csv,21886
chr15,MAPKBP1.csv,53372
chr2,LINC01804.csv,28180
chr22,TCN2.csv,20098
chr19,PRKCG.csv,25456
chr11,EHF.csv,42196
chr15,LOC105371020.csv,3802
chr9,LOC100130548.csv,4516
chr17,NSF.csv,166796
chr6,LOC102724234.csv,25906
chr9,LOC105376154.csv,14052
chr17,PDK2.csv,17416
chr21,LOC101927615.csv,19414
chr12,KCNA5.csv,2910
chr11,LINC02699.csv,190173
chr12,SLC16A7.csv,193908
chr1,SRARP.csv,4572
chr1,TYW3.csv,33526
chr14,TRAJ17.csv,63
chr11,PSMD13.csv,16013
chr19,SMIM17.csv,14089
chr6,LOC107986540.csv,37452
chr4,LOC105377313.csv,2839
chr19,SPTBN4.csv,109464
chr22,LOC107985563.csv,3732
chr14,TRAJ2.csv,66
chr17,ENO3.csv,7950
chr11,VPS51.csv,15649
chr16,MT4.csv,3885
chr2,DYSF.csv,233610
chr7,LOC105375220.csv,52637
chr2,ANKRD44-AS1.csv,1283
chr18,LOC105376866.csv,1167
chr5,KDM3B.csv,84343
chr17,FGF11.csv,6640
chr18,TGIF1.csv,47970
chr8,BAG4.csv,36447
chr3,HHLA2.csv,81796
chr6,LOC100506207.csv,349823
chr5,SNORA50D.csv,132
chr4,TLL1.csv,232055
chr10,VCL.csv,123248
chr7,AIMP2.csv,14563
chr5,LOC101929380.csv,127874
chr10,MIR603.csv,97
chr7,WIPI2.csv,43623
chr1,PAX7.csv,118021
chr15,CHST14.csv,2175
chr1,HNRNPCL3.csv,2110
chr9,LINC01231.csv,18912
chr9,LOC107987084.csv,138640
chr22,IGLV3-32.csv,490
chr23,PAGE2B.csv,50983
chr3,OXSR1.csv,90436
chr4,LOC105377587.csv,17862
chr6,ATAT1.csv,19948
chr3,ATP2C1.csv,166118
chr15,LOC105370780.csv,16532
chr1,POU2F1.csv,206468
chr3,LOC102724289.csv,31376
chr11,P2RX3.csv,36457
chr20,RPN2.csv,62463
chr6,MRPL18.csv,8618
chr19,NR1H2.csv,6932
chr4,CSN1S1.csv,15513
chr6,ARMC2.csv,140681
chr5,PCDHB14.csv,4417
chr2,LOC105373618.csv,7443
chr4,UGT2B10.csv,16045
chr18,LRRC30.csv,956
chr7,LOC105375412.csv,22085
chr2,SNORD53.csv,78
chr10,LOC105378433.csv,9501
chr7,MIR590.csv,97
chr14,TTC6.csv,249559
chr23,SH3BGRL.csv,96564
chr10,LINC00999.csv,24008
chr16,TMC5.csv,88575
chr5,FGFR4.csv,11230
chr13,LOC105370337.csv,9149
chr20,AP5S1.csv,8292
chr11,TPBGL.csv,2931
chr16,CYB5B.csv,41646
chr22,BIK.csv,18963
chr2,MFSD6.csv,94739
chr6,APOM.csv,5807
chr6,PM20D2.csv,70748
chr23,PDHA1.csv,17813
chr1,LOC105373167.csv,10036
chr19,POU2F2-AS1.csv,4471
chr15,MIR12135.csv,70
chr1,LOC105378699.csv,7117
chr7,LOC105375482.csv,50714
chr1,CAPN2.csv,74422
chr3,LARS2.csv,160844
chr20,LOC101927200.csv,93508
chr15,LOC105376713.csv,5961
chr22,TRABD.csv,13711
chr5,LNPEP.csv,102655
chr22,IGLV5-37.csv,491
chr15,JMJD7-PLA2G4B.csv,20052
chr3,ITGA9.csv,371367
chr19,SNORD32A.csv,82
chr1,LOC105371209.csv,27406
chr1,LINC02772.csv,8609
chr9,IFNA8.csv,1069
chr18,LOC107985134.csv,20514
chr16,MIR6768.csv,72
chr3,NIT2.csv,26879
chr20,LOC107985407.csv,9956
chr19,MIR518E.csv,88
chr19,PRTN3.csv,7211
chr1,RXFP4.csv,1450
chr4,LOC105378262.csv,105696
chr1,AGRN.csv,36018
chr18,AQP4-AS1.csv,70639
chr4,SDAD1-AS1.csv,25153
chr18,HAUS1.csv,23949
chr23,DUSP21.csv,868
chr11,LOC105369587.csv,6362
chr19,ZNF227.csv,29747
chr12,RFX4.csv,179800
chr1,KHDRBS1.csv,46983
chr10,LOC105378390.csv,4824
chr14,SNORD113-6.csv,74
chr4,CXCL8.csv,3148
chr13,RFC3.csv,155872
chr5,LOC112267937.csv,2251
chr17,LOC107984996.csv,3220
chr6,MTRES1.csv,23388
chr11,TRIM77.csv,7574
chr7,LINC01022.csv,1305
chr3,MIR8060.csv,76
chr2,LRRTM4-AS1.csv,23824
chr23,SHOX.csv,35068
chr22,MMP11.csv,11468
chr14,LOC107984704.csv,102652
chr23,PORCN.csv,11823
chr3,SLC25A38.csv,13999
chr7,ANKRD7.csv,18029
chr21,KRTAP13-1.csv,792
chr23,LOC102724521.csv,40492
chr12,LINC02445.csv,87521
chr19,TRIP10.csv,11851
chr10,LINC02881.csv,1900
chr10,PITRM1-AS1.csv,7029
chr3,LOC112268448.csv,14318
chr17,TRW-CCA3-3.csv,72
chr16,LOC107984902.csv,3502
chr9,ANKRD20A4-ANKRD20A20P.csv,99849
chr6,LOC112267953.csv,2485
chr3,LOC101927829.csv,8461
chr19,KXD1.csv,11620
chr3,LOC105376960.csv,12317
chr5,LINC02120.csv,15025
chr1,KCTD3.csv,54504
chr19,ZNF723.csv,39324
chr7,TRBV29-1.csv,622
chr1,BOLA1.csv,1228
chr17,LOC112268186.csv,1575
chr2,LOC105373864.csv,6546
chr19,GIPC3.csv,8064
chr2,SNORA40B.csv,128
chr10,LINC01168.csv,10964
chr11,MIR4686.csv,76
chr7,LOC105375469.csv,16693
chr12,PIP4K2C.csv,12231
chr1,PGM1.csv,66835
chr6,TRNAI-AAU.csv,74
chr17,LOC100134391.csv,18704
chr7,LOC101927325.csv,11435
chr9,LOC105376218.csv,7031
chr7,PRSS2.csv,3591
chr7,LOC105375301.csv,9144
chr1,LINC01707.csv,129106
chr3,MYNN.csv,16321
chr19,LGALS14.csv,4964
chr7,TMEM106B.csv,32074
chr11,HINFP.csv,14483
chr14,LOC105370430.csv,4435
chr6,LIN28B.csv,146334
chr8,LOC105379354.csv,20021
chr23,NALF2.csv,28183
chr9,SPACA9.csv,11995
chr7,GALNTL5.csv,63524
chr4,LOC105374445.csv,20829
chr1,PRAMEF5.csv,9238
chr3,CFAP20DC-DT.csv,765179
chr7,LOC105375522.csv,13853
chr18,LOC105372186.csv,3923
chr6,HLA-G.csv,4657
chr6,MTO1.csv,47500
chr22,SERPIND1.csv,13608
chr6,ATXN1-AS1.csv,5746
chr12,SETD1B.csv,28992
chr3,LOC105374221.csv,5641
chr7,TRC-GCA9-4.csv,72
chr2,GCA.csv,58463
chr1,LOC105372912.csv,465672
chr3,PDCD6IP.csv,71074
chr3,MIR7110.csv,86
chr6,TRS-CGA2-1.csv,82
chr19,LSM14A.csv,56790
chr5,LINC02119.csv,5236
chr2,FAM237A.csv,6879
chr10,ALOX5.csv,71913
chr18,LOC100505549.csv,38953
chr8,LOC107986946.csv,6523
chr17,LOC102724262.csv,7045
chr1,GBP6.csv,24102
chr1,C1orf115.csv,8791
chr12,MYG1.csv,7483
chr12,MRPS35.csv,45523
chr1,LOC105376885.csv,1694
chr20,LOC107985394.csv,5385
chr6,LOC105378046.csv,4886
chr2,TMSB10.csv,1016
chr11,LOC102723838.csv,31547
chr20,MOCS3.csv,5112
chr4,LOC112268472.csv,23042
chr17,LOC107984984.csv,8870
chr3,ZBTB38.csv,125607
chr11,PCF11.csv,30357
chr9,HSD17B3-AS1.csv,3799
chr1,LOC105378906.csv,2326
chr5,LOC107986430.csv,20664
chr13,GPR180.csv,32805
chr9,LOC105376327.csv,1018
chr10,MALRD1.csv,687548
chr6,DAAM2.csv,112505
chr2,LOC107985926.csv,13584
chr11,ATM.csv,146619
chr1,LOC107985729.csv,2394
chr17,CHMP6.csv,8293
chr15,DNAJA4.csv,18047
chr24,LOC107987349.csv,2099
chr4,KLKB1.csv,42764
chr2,LOC105374382.csv,7762
chr7,SDHAF3.csv,64066
chr9,CARNMT1-AS1.csv,44418
chr4,AIMP1.csv,33913
chr1,PDE4B.csv,582070
chr1,LOC107985379.csv,8792
chr12,USP15.csv,155986
chr24,LOC105377220.csv,4694
chr1,ERMAP.csv,27870
chr14,MIR1185-2.csv,86
chr16,HBA1.csv,843
chr1,MANEAL.csv,7318
chr1,ADAM15.csv,11460
chr20,CCN5.csv,13838
chr3,LINC02041.csv,2904
chr12,LTBR.csv,16412
chr11,ARCN1.csv,30638
chr20,FAM209A.csv,8847
chr1,IFI16.csv,55176
chr12,PLEKHG6.csv,18175
chr3,EXOG.csv,30178
chr4,LOC105377310.csv,10833
chr15,SNORD108.csv,69
chr3,LOC105377179.csv,30411
chr14,SNORD114-26.csv,71
chr19,C19orf53.csv,4318
chr6,LOC101927082.csv,708
chr8,RAD21-AS1.csv,2445
chr12,TROAP.csv,8479
chr16,SNORD111.csv,94
chr9,MIR12117.csv,74
chr2,KLHL29.csv,323428
chr9,ZNF189.csv,11826
chr2,LOC102724389.csv,13377
chr2,LINC01123.csv,8302
chr20,DEFB115.csv,1969
chr17,LGALS9.csv,18389
chr3,CMC1.csv,83550
